SIC Code,SIC Description ,NAICS Code ,NAICS Description ,Industry,Sector,Sub-sector
8733,Noncommercial Research Organizations,541715,"Research and Development in the Physical, Engineering, and Life Sciences (except Nanotechnology and Biotechnology) ","Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services",Scientific Research and Development Services
8733,Noncommercial Research Organizations,541720,Research and Development in the Social Sciences and Humanities ,"Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services",Scientific Research and Development Services
8734,Testing Laboratories,541380,Testing Laboratories,"Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services","Architectural, Engineering, and Related Services"
8734,Testing Laboratories,541940,Veterinary Services ,"Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services","Other Professional, Scientific, and Technical Services"
8741,Management Services,236115,New Single-Family Housing Construction (except For-Sale Builders) ,Construction,Construction of Buildings,Residential Building Construction
8741,Management Services,236116,New Multifamily Housing Construction (except For-Sale Builders) ,Construction,Construction of Buildings,Residential Building Construction
8741,Management Services,236118,Residential Remodelers ,Construction,Construction of Buildings,Residential Building Construction
8741,Management Services,236210,Industrial Building Construction ,Construction,Construction of Buildings,Nonresidential Building Construction
8741,Management Services,236220,Commercial and Institutional Building Construction ,Construction,Construction of Buildings,Nonresidential Building Construction
8741,Management Services,237110,Water and Sewer Line and Related Structures Construction ,Construction,Heavy and Civil Engineering Construction,Utility System Construction
8741,Management Services,237120,Oil and Gas Pipeline and Related Structures Construction ,Construction,Heavy and Civil Engineering Construction,Utility System Construction
8741,Management Services,237130,Power and Communication Line and Related Structures Construction ,Construction,Heavy and Civil Engineering Construction,Utility System Construction
8741,Management Services,237310,"Highway, Street, and Bridge Construction ",Construction,Heavy and Civil Engineering Construction,"Highway, Street, and Bridge Construction"
8741,Management Services,237990,Other Heavy and Civil Engineering Construction ,Construction,Heavy and Civil Engineering Construction,Other Heavy and Civil Engineering Construction
8741,Management Services,561110,Office Administrative Services,Administrative and Support and Waste Management and Remediation Services,Administrative and Support Services,Office Administrative Services
8742,Management Consulting Services,541611,Administrative Management and General Management Consulting Services ,"Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services","Management, Scientific, and Technical Consulting Services"
8742,Management Consulting Services,541612,Human Resources Consulting Services ,"Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services","Management, Scientific, and Technical Consulting Services"
8742,Management Consulting Services,541613,Marketing Consulting Services ,"Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services","Management, Scientific, and Technical Consulting Services"
8742,Management Consulting Services,541614,"Process, Physical Distribution, and Logistics Consulting Services ","Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services","Management, Scientific, and Technical Consulting Services"
8742,Management Consulting Services,561312,Executive Search Services ,Administrative and Support and Waste Management and Remediation Services,Administrative and Support Services,Employment Services
8743,Public Relations Services,541820,Public Relations Agencies,"Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services","Advertising, Public Relations, and Related Services"
8744,Facilities Support Services,561210,Facilities Support Services,Administrative and Support and Waste Management and Remediation Services,Administrative and Support Services,Facilities Support Services
8748,"Business Consulting, Nec",541320,Landscape Architectural Services,"Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services","Architectural, Engineering, and Related Services"
8748,"Business Consulting, Nec",541330,Engineering Services,"Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services","Architectural, Engineering, and Related Services"
8748,"Business Consulting, Nec",541618,Other Management Consulting Services ,"Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services","Management, Scientific, and Technical Consulting Services"
8748,"Business Consulting, Nec",541690,Other Scientific and Technical Consulting Services,"Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services","Management, Scientific, and Technical Consulting Services"
8748,"Business Consulting, Nec",611710,Educational Support Services,Educational Services,Educational Services,Educational Support Services
8811,,814110,Private Households,Other Services (except Public Administration),Private Households,Private Households
8999,"Services, Nec",512230,Music Publishers,Information,Motion Picture and Sound Recording Industries,Sound Recording Industries
8999,"Services, Nec",512250,Record Production and Distribution,Information,Motion Picture and Sound Recording Industries,Sound Recording Industries
8999,"Services, Nec",519130,Internet Publishing and Broadcasting and Web Search Portals,Information,Other Information Services,Other Information Services
8999,"Services, Nec",541612,Human Resources Consulting Services ,"Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services","Management, Scientific, and Technical Consulting Services"
8999,"Services, Nec",541620,Environmental Consulting Services,"Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services","Management, Scientific, and Technical Consulting Services"
8999,"Services, Nec",541690,Other Scientific and Technical Consulting Services,"Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services","Management, Scientific, and Technical Consulting Services"
8999,"Services, Nec",541990,"All Other Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services","Other Professional, Scientific, and Technical Services"
8999,"Services, Nec",561312,Executive Search Services ,Administrative and Support and Waste Management and Remediation Services,Administrative and Support Services,Employment Services
8999,"Services, Nec",711510,"Independent Artists, Writers, and Performers ","Arts, Entertainment, and Recreation","Performing Arts, Spectator Sports, and Related Industries","Independent Artists, Writers, and Performers"
9111,Executive Offices,921110,Executive Offices ,Public Administration,"Executive, Legislative, and Other General Government Suppor","Executive, Legislative, and Other General Government Suppor"
9121,Legislative Bodies,921120,Legislative Bodies ,Public Administration,"Executive, Legislative, and Other General Government Suppor","Executive, Legislative, and Other General Government Suppor"
9131,Executive and Legislative Combined,921140,"Executive and Legislative Offices, Combined ",Public Administration,"Executive, Legislative, and Other General Government Suppor","Executive, Legislative, and Other General Government Suppor"
9199,"General Government, Nec",921190,Other General Government Support ,Public Administration,"Executive, Legislative, and Other General Government Suppor","Executive, Legislative, and Other General Government Suppor"
9211,Courts,922110,Courts ,Public Administration,"Justice, Public Order, and Safety Activities","Justice, Public Order, and Safety Activities"
9221,Police Protection,922120,Police Protection ,Public Administration,"Justice, Public Order, and Safety Activities","Justice, Public Order, and Safety Activities"
9222,Legal Counsel and Prosecution,922130,Legal Counsel and Prosecution ,Public Administration,"Justice, Public Order, and Safety Activities","Justice, Public Order, and Safety Activities"
